frequency_hz,frequency_ghz,S21_real,S21_imag,S21_mag,S11_real,S11_imag,S11_mag
5.362e9,5.362,0.06441111992848746,-0.41525150273521666,0.4202173281699574,-0.5564035499457529,-0.7168210981224408,0.9074234938030301
5.364e9,5.364,0.05921341477907087,-0.4222351135579912,0.4263668838114987,-0.5555880370539086,-0.7138159520993191,0.9045503194343987
5.366e9,5.366,0.05367107268511054,-0.4292633384783601,0.43260559150889116,-0.5546564929500784,-0.7107802593091379,0.9015832752415307
5.367999999999999e9,5.367999999999999,0.04776781526616344,-0.43632279873909546,0.43892977670103395,-0.5536027858849394,-0.7077178862976503,0.8985213693202738
5.37e9,5.37,0.041487275698120316,-0.44339839070576165,0.44533507264228706,-0.5524206797435153,-0.704633284529195,0.8953639891545164
5.372e9,5.372,0.03481312684197381,-0.4504731603669461,0.4518163587249799,-0.5511038723786337,-0.701531538733488,0.8921109673064784
5.374e9,5.374,0.02772923202444371,-0.4575281797420585,0.45836769690582124,-0.5496460417611215,-0.6984184155716284,0.8887626535995156
5.376e9,5.376,0.020219820334464962,-0.46454242807147994,0.46498226698757467,-0.548040900698437,-0.6953004117277226,0.8853199937802685
5.378e9,5.378,0.012269688096453422,-0.47149268121835214,0.4716523016889188,-0.5462822608464726,-0.6921848003214249,0.8817846144674698
5.38e9,5.38,0.0038644282281597247,-0.4783534130247394,0.4783690223644791,-0.5443641067492907,-0.6890796744391027,0.8781589141163761
5.382e9,5.382,-0.005009311701181543,-0.4850967134471404,0.48512257688231397,-0.5422806803954993,-0.6859939861754298,0.8744461592339813
5.384e9,5.384,-0.014363541994171291,-0.4916922285127803,0.4919019810068694,-0.5400265767576466,-0.6829375794880042,0.8706505849544445
5.386e9,5.386,-0.02420861423978281,-0.4981071280296517,0.49869506514237577,-0.5375968504571497,-0.6799212148338932,0.8667774985557967
5.388e9,5.388,-0.03455287683607483,-0.5043061074964588,0.5054884285083872,-0.5349871334210285,-0.6769565833331326,0.8628333840575003
5.39e9,5.39,-0.04540230468659179,-0.510251430946686,0.5122674028805608,-0.5321937631143445,-0.674056308069435,0.8588260056297806
5.391999999999999e9,5.3919999999999995,-0.05676010685069978,-0.5159030220288509,0.5190160285272545,-0.529213920370291,-0.6712339298769866,0.8547645068273461
